********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,02/08/2023 05:00,0,0,15,,6.9,<0> ,66,<0> ,1022,<0> ,1.4,<0> ,1.9,<0> ,04:45,41,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 05:15,0,0,15,,6.4,<0> ,67,<0> ,1022,<0> ,1.3,<0> ,1.8,<0> ,05:08,41,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 05:30,0,0,15,,6.8,<0> ,64,<0> ,1022,<0> ,1.2,<0> ,1.8,<0> ,05:25,50,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 05:45,0,0,15,,7.0,<0> ,63,<0> ,1022,<0> ,1.2,<0> ,1.8,<0> ,05:34,51,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 06:00,0,0,15,,6.5,<0> ,65,<0> ,1022,<0> ,1.4,<0> ,2.1,<0> ,05:58,39,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 06:15,0,0,15,,6.0,<0> ,67,<0> ,1022,<0> ,1.6,<0> ,2.5,<0> ,06:10,30,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 06:30,0,0,15,,6.0,<0> ,66,<0> ,1023,<0> ,1.5,<0> ,2.2,<0> ,06:21,34,<0> ,9,<0> ,0.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 06:45,0,0,15,,6.4,<0> ,64,<0> ,1023,<0> ,1.0,<0> ,1.6,<0> ,06:33,45,<0> ,8,<0> ,9.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 07:00,0,0,15,,6.2,<0> ,66,<0> ,1023,<0> ,0.9,<0> ,1.4,<0> ,06:45,39,<0> ,8,<0> ,29.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 07:15,0,0,15,,6.4,<0> ,65,<0> ,1023,<0> ,0.9,<0> ,1.7,<0> ,07:08,54,<0> ,11,<0> ,62.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 07:30,0,0,15,,6.9,<0> ,63,<0> ,1023,<0> ,1.1,<0> ,2.0,<0> ,07:26,64,<0> ,17,<0> ,137.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 07:45,0,0,15,,8.4,<0> ,58,<0> ,1023,<0> ,1.2,<0> ,3.0,<0> ,07:41,77,<0> ,13,<0> ,263.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 08:00,0,0,15,,10.0,<0> ,54,<0> ,1023,<0> ,1.3,<0> ,2.5,<0> ,07:58,78,<0> ,16,<0> ,345.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 08:15,0,0,15,,11.3,<0> ,50,<0> ,1023,<0> ,1.3,<0> ,2.6,<0> ,08:06,80,<0> ,18,<0> ,430.3,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 08:30,0,0,15,,12.8,<0> ,44,<0> ,1024,<0> ,1.4,<0> ,2.7,<0> ,08:25,82,<0> ,18,<0> ,517.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 08:45,0,0,15,,14.3,<0> ,38,<0> ,1024,<0> ,1.5,<0> ,2.7,<0> ,08:32,81,<0> ,20,<0> ,598.2,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 09:00,0,0,15,,15.5,<0> ,35,<0> ,1024,<0> ,1.2,<0> ,2.6,<0> ,08:46,71,<0> ,22,<0> ,679.4,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 09:15,0,0,15,,16.5,<0> ,34,<0> ,1024,<0> ,1.5,<0> ,2.7,<0> ,09:03,94,<0> ,22,<0> ,754.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 09:30,0,0,15,,17.3,<0> ,31,<0> ,1024,<0> ,1.6,<0> ,2.7,<0> ,09:27,82,<0> ,20,<0> ,824.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 09:45,0,0,15,,18.0,<0> ,29,<0> ,1024,<0> ,1.6,<0> ,3.3,<0> ,09:40,85,<0> ,24,<0> ,890.4,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 10:00,0,0,15,,18.9,<0> ,28,<0> ,1024,<0> ,1.9,<0> ,3.5,<0> ,09:47,90,<0> ,20,<0> ,951.3,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 10:15,0,0,15,,19.6,<0> ,26,<0> ,1024,<0> ,1.9,<0> ,3.8,<0> ,10:10,90,<0> ,19,<0> ,1005.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 10:30,0,0,15,,20.3,<0> ,25,<0> ,1024,<0> ,1.2,<0> ,2.8,<0> ,10:17,83,<0> ,31,<0> ,1052.4,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 10:45,0,0,15,,20.8,<0> ,23,<0> ,1024,<0> ,1.1,<0> ,2.7,<0> ,10:30,78,<0> ,39,<0> ,1094.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 11:00,0,0,15,,20.5,<0> ,32,<0> ,1024,<0> ,1.8,<0> ,3.2,<0> ,10:54,318,<0> ,43,<0> ,1127.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 11:15,0,0,15,,20.5,<0> ,34,<0> ,1023,<0> ,2.2,<0> ,3.1,<0> ,11:08,307,<0> ,15,<0> ,1159.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 11:30,0,0,15,,20.6,<0> ,32,<0> ,1023,<0> ,2.1,<0> ,3.2,<0> ,11:24,308,<0> ,18,<0> ,1186.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 11:45,0,0,15,,20.7,<0> ,31,<0> ,1023,<0> ,2.3,<0> ,3.7,<0> ,11:35,307,<0> ,16,<0> ,1205.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 12:00,0,0,15,,20.8,<0> ,32,<0> ,1023,<0> ,2.1,<0> ,3.2,<0> ,11:57,309,<0> ,16,<0> ,1214.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 12:15,0,0,15,,20.3,<0> ,37,<0> ,1022,<0> ,2.4,<0> ,3.6,<0> ,12:12,294,<0> ,14,<0> ,1220.2,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 12:30,0,0,15,,19.0,<0> ,48,<0> ,1022,<0> ,2.7,<0> ,3.9,<0> ,12:18,298,<0> ,14,<0> ,1214.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 12:45,0,0,15,,19.1,<0> ,50,<0> ,1022,<0> ,3.1,<0> ,4.5,<0> ,12:41,306,<0> ,16,<0> ,1201.4,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 13:00,0,0,15,,18.1,<0> ,54,<0> ,1022,<0> ,3.6,<0> ,6.1,<0> ,12:57,310,<0> ,16,<0> ,1181.5,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 13:15,0,0,15,,17.7,<0> ,51,<0> ,1022,<0> ,4.1,<0> ,6.1,<0> ,13:14,306,<0> ,14,<0> ,1154.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 13:30,0,0,15,,17.6,<0> ,55,<0> ,1021,<0> ,3.5,<0> ,5.6,<0> ,13:16,304,<0> ,17,<0> ,1122.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 13:45,0,0,15,,17.8,<0> ,55,<0> ,1021,<0> ,2.9,<0> ,4.9,<0> ,13:35,307,<0> ,18,<0> ,1082.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 14:00,0,0,15,,17.7,<0> ,56,<0> ,1021,<0> ,2.9,<0> ,4.8,<0> ,13:53,303,<0> ,17,<0> ,1037.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 14:15,0,0,15,,17.4,<0> ,62,<0> ,1021,<0> ,3.5,<0> ,6.0,<0> ,14:12,314,<0> ,15,<0> ,982.5,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 14:30,0,0,15,,17.5,<0> ,62,<0> ,1021,<0> ,2.9,<0> ,5.3,<0> ,14:17,314,<0> ,19,<0> ,922.4,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 14:45,0,0,15,,17.9,<0> ,51,<0> ,1021,<0> ,2.8,<0> ,5.3,<0> ,14:33,315,<0> ,22,<0> ,855.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 15:00,0,0,15,,18.1,<0> ,48,<0> ,1021,<0> ,2.6,<0> ,5.0,<0> ,14:47,316,<0> ,21,<0> ,786.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 15:15,0,0,15,,17.9,<0> ,48,<0> ,1021,<0> ,2.7,<0> ,5.2,<0> ,15:01,319,<0> ,18,<0> ,713.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 15:30,0,0,15,,18.0,<0> ,45,<0> ,1021,<0> ,2.7,<0> ,4.6,<0> ,15:21,318,<0> ,17,<0> ,635.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 15:45,0,0,15,,17.9,<0> ,44,<0> ,1021,<0> ,2.4,<0> ,5.1,<0> ,15:32,319,<0> ,23,<0> ,552.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 16:00,0,0,15,,17.9,<0> ,43,<0> ,1021,<0> ,1.7,<0> ,4.5,<0> ,15:56,328,<0> ,27,<0> ,468.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 16:15,0,0,15,,17.9,<0> ,43,<0> ,1021,<0> ,1.3,<0> ,3.4,<0> ,16:14,335,<0> ,29,<0> ,383.5,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 16:30,0,0,15,,17.5,<0> ,42,<0> ,1021,<0> ,1.4,<0> ,2.8,<0> ,16:22,332,<0> ,28,<0> ,298.3,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 16:45,0,0,15,,17.1,<0> ,44,<0> ,1021,<0> ,1.2,<0> ,3.0,<0> ,16:38,327,<0> ,27,<0> ,214.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 17:00,0,0,15,,16.7,<0> ,44,<0> ,1021,<0> ,1.1,<0> ,2.5,<0> ,16:50,329,<0> ,24,<0> ,134.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 17:15,0,0,15,,15.8,<0> ,52,<0> ,1021,<0> ,1.3,<0> ,3.0,<0> ,17:02,320,<0> ,19,<0> ,65.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 17:30,0,0,15,,15.1,<0> ,51,<0> ,1021,<0> ,0.6,<0> ,2.3,<0> ,17:15,331,<0> ,22,<0> ,19.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 17:45,0,0,15,,14.3,<0> ,57,<0> ,1021,<0> ,0.9,<0> ,2.1,<0> ,17:37,327,<0> ,19,<0> ,2.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 18:00,0,0,15,,13.9,<0> ,60,<0> ,1021,<0> ,0.7,<0> ,2.5,<0> ,17:46,335,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 18:15,0,0,15,,14.1,<0> ,57,<0> ,1021,<0> ,0.7,<0> ,1.7,<0> ,18:05,347,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 18:30,0,0,15,,14.1,<0> ,57,<0> ,1021,<0> ,0.5,<0> ,1.8,<0> ,18:15,356,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 18:45,0,0,15,,13.7,<0> ,60,<0> ,1021,<0> ,0.3,<0> ,0.9,<0> ,18:36,339,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 19:00,0,0,15,,13.3,<0> ,68,<0> ,1021,<0> ,0.0,<0> ,0.4,<0> ,18:52,343,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 19:15,0,0,15,,12.0,<0> ,70,<0> ,1021,<0> ,0.2,<0> ,0.7,<0> ,19:13,123,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 19:30,0,0,15,,11.8,<0> ,76,<0> ,1021,<0> ,0.3,<0> ,0.6,<0> ,19:24,73,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 19:45,0,0,15,,10.4,<0> ,73,<0> ,1021,<0> ,0.1,<0> ,0.5,<0> ,19:37,186,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 20:00,0,0,15,,10.1,<0> ,80,<0> ,1021,<0> ,0.2,<0> ,0.6,<0> ,19:51,340,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 20:15,0,0,15,,10.9,<0> ,79,<0> ,1022,<0> ,0.0,<0> ,0.0,<0> ,20:00,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 20:30,0,0,15,,11.2,<0> ,79,<0> ,1022,<0> ,0.4,<0> ,0.8,<0> ,20:28,62,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 20:45,0,0,15,,10.8,<0> ,75,<0> ,1022,<0> ,0.4,<0> ,0.9,<0> ,20:32,23,<0> ,42,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 21:00,0,0,15,,10.7,<0> ,70,<0> ,1022,<0> ,1.0,<0> ,1.3,<0> ,20:49,30,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 21:15,0,0,15,,10.9,<0> ,67,<0> ,1022,<0> ,0.8,<0> ,1.2,<0> ,21:09,28,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 21:30,0,0,15,,10.9,<0> ,65,<0> ,1022,<0> ,0.6,<0> ,1.0,<0> ,21:19,57,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 21:45,0,0,15,,10.6,<0> ,64,<0> ,1022,<0> ,0.6,<0> ,2.0,<0> ,21:41,83,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 22:00,0,0,15,,10.4,<0> ,62,<0> ,1021,<0> ,0.7,<0> ,1.6,<0> ,21:52,71,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 22:15,0,0,15,,10.6,<0> ,59,<0> ,1021,<0> ,1.1,<0> ,1.8,<0> ,22:08,71,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 22:30,0,0,15,,10.8,<0> ,61,<0> ,1021,<0> ,1.0,<0> ,1.7,<0> ,22:15,62,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 22:45,0,0,15,,10.7,<0> ,61,<0> ,1021,<0> ,1.0,<0> ,1.9,<0> ,22:40,57,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 23:00,0,0,15,,10.6,<0> ,60,<0> ,1021,<0> ,1.0,<0> ,1.6,<0> ,22:58,37,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 23:15,0,0,15,,9.6,<0> ,64,<0> ,1021,<0> ,1.5,<0> ,2.2,<0> ,23:12,36,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 23:30,0,0,15,,9.0,<0> ,67,<0> ,1021,<0> ,1.5,<0> ,2.1,<0> ,23:25,32,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/08/2023 23:45,0,0,15,,8.8,<0> ,68,<0> ,1021,<0> ,1.7,<0> ,2.5,<0> ,23:44,30,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 00:00,0,0,15,,9.0,<0> ,67,<0> ,1021,<0> ,1.7,<0> ,2.4,<0> ,23:48,28,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 00:15,0,0,15,,9.2,<0> ,67,<0> ,1021,<0> ,1.4,<0> ,2.3,<0> ,00:09,35,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 00:30,0,0,15,,9.1,<0> ,66,<0> ,1021,<0> ,1.3,<0> ,2.1,<0> ,00:16,39,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 00:45,0,0,15,,8.8,<0> ,67,<0> ,1021,<0> ,1.6,<0> ,2.6,<0> ,00:43,30,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 01:00,0,0,15,,8.7,<0> ,68,<0> ,1021,<0> ,1.4,<0> ,2.5,<0> ,00:47,32,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 01:15,0,0,15,,8.4,<0> ,69,<0> ,1021,<0> ,1.2,<0> ,2.1,<0> ,01:13,36,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 01:30,0,0,15,,8.3,<0> ,69,<0> ,1021,<0> ,1.5,<0> ,2.5,<0> ,01:15,39,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 01:45,0,0,15,,8.2,<0> ,69,<0> ,1021,<0> ,1.3,<0> ,2.0,<0> ,01:40,34,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 02:00,0,0,15,,8.0,<0> ,70,<0> ,1021,<0> ,1.3,<0> ,2.0,<0> ,01:45,31,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 02:15,0,0,15,,7.7,<0> ,71,<0> ,1021,<0> ,1.5,<0> ,2.3,<0> ,02:09,33,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 02:30,0,0,15,,7.8,<0> ,70,<0> ,1021,<0> ,1.3,<0> ,2.2,<0> ,02:23,41,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 02:45,0,0,15,,7.5,<0> ,72,<0> ,1021,<0> ,1.4,<0> ,2.3,<0> ,02:33,35,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 03:00,0,0,15,,7.6,<0> ,71,<0> ,1021,<0> ,1.5,<0> ,2.3,<0> ,02:46,38,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 03:15,0,0,15,,7.5,<0> ,71,<0> ,1021,<0> ,1.6,<0> ,2.4,<0> ,03:05,39,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 03:30,0,0,15,,7.7,<0> ,70,<0> ,1020,<0> ,1.4,<0> ,2.3,<0> ,03:24,42,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 03:45,0,0,15,,7.7,<0> ,69,<0> ,1020,<0> ,1.6,<0> ,2.9,<0> ,03:37,30,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 04:00,0,0,15,,7.9,<0> ,67,<0> ,1021,<0> ,1.6,<0> ,3.2,<0> ,03:45,40,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 04:15,0,0,15,,8.3,<0> ,64,<0> ,1021,<0> ,1.7,<0> ,3.1,<0> ,04:11,41,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 04:30,0,0,15,,8.5,<0> ,63,<0> ,1021,<0> ,1.3,<0> ,2.5,<0> ,04:22,39,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 04:45,0,0,15,,8.3,<0> ,63,<0> ,1021,<0> ,1.5,<0> ,2.9,<0> ,04:44,35,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 05:00,0,0,15,,8.2,<0> ,63,<0> ,1021,<0> ,1.7,<0> ,3.0,<0> ,04:50,41,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 05:15,0,0,15,,8.1,<0> ,64,<0> ,1021,<0> ,1.1,<0> ,2.4,<0> ,05:02,52,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 05:30,0,0,15,,7.6,<0> ,66,<0> ,1021,<0> ,2.0,<0> ,3.7,<0> ,05:29,31,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 05:45,0,0,15,,8.1,<0> ,63,<0> ,1021,<0> ,2.2,<0> ,3.9,<0> ,05:32,30,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 06:00,0,0,15,,8.9,<0> ,60,<0> ,1021,<0> ,1.9,<0> ,3.4,<0> ,05:49,33,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 06:15,0,0,15,,8.8,<0> ,59,<0> ,1021,<0> ,1.5,<0> ,3.0,<0> ,06:05,53,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 06:30,0,0,15,,8.1,<0> ,61,<0> ,1021,<0> ,1.2,<0> ,2.6,<0> ,06:22,50,<0> ,14,<0> ,1.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 06:45,0,0,15,,7.9,<0> ,62,<0> ,1021,<0> ,1.3,<0> ,2.0,<0> ,06:37,42,<0> ,10,<0> ,12.2,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 07:00,0,0,15,,8.0,<0> ,61,<0> ,1021,<0> ,0.9,<0> ,1.6,<0> ,06:46,54,<0> ,16,<0> ,48.5,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 07:15,0,0,15,,8.2,<0> ,61,<0> ,1021,<0> ,1.1,<0> ,2.3,<0> ,07:11,53,<0> ,15,<0> ,112.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 07:30,0,0,15,,9.6,<0> ,55,<0> ,1021,<0> ,1.4,<0> ,2.7,<0> ,07:27,68,<0> ,16,<0> ,188.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 07:45,0,0,15,,10.9,<0> ,51,<0> ,1022,<0> ,1.4,<0> ,2.9,<0> ,07:30,68,<0> ,18,<0> ,269.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 08:00,0,0,15,,12.2,<0> ,48,<0> ,1022,<0> ,1.4,<0> ,2.4,<0> ,07:58,75,<0> ,14,<0> ,353.7,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 08:15,0,0,15,,13.0,<0> ,48,<0> ,1022,<0> ,1.1,<0> ,2.4,<0> ,08:03,58,<0> ,20,<0> ,440.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 08:30,0,0,15,,14.0,<0> ,47,<0> ,1022,<0> ,0.9,<0> ,1.8,<0> ,08:25,48,<0> ,23,<0> ,526.3,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 08:45,0,0,15,,14.9,<0> ,47,<0> ,1022,<0> ,1.0,<0> ,1.9,<0> ,08:39,45,<0> ,19,<0> ,612.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 09:00,0,0,15,,16.4,<0> ,42,<0> ,1022,<0> ,0.9,<0> ,1.7,<0> ,08:59,46,<0> ,21,<0> ,694.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 09:15,0,0,15,,18.3,<0> ,34,<0> ,1022,<0> ,1.3,<0> ,3.0,<0> ,09:05,49,<0> ,23,<0> ,772.2,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 09:30,0,0,15,,18.8,<0> ,39,<0> ,1022,<0> ,1.1,<0> ,2.5,<0> ,09:23,48,<0> ,24,<0> ,841.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 09:45,0,0,15,,20.1,<0> ,33,<0> ,1022,<0> ,0.9,<0> ,2.2,<0> ,09:36,56,<0> ,28,<0> ,908.5,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 10:00,0,0,15,,20.5,<0> ,32,<0> ,1022,<0> ,1.2,<0> ,2.6,<0> ,09:59,28,<0> ,22,<0> ,966.6,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 10:15,0,0,15,,20.7,<0> ,35,<0> ,1022,<0> ,1.4,<0> ,2.7,<0> ,10:09,25,<0> ,22,<0> ,1019.9,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 10:30,0,0,15,,20.9,<0> ,33,<0> ,1022,<0> ,1.7,<0> ,2.8,<0> ,10:18,23,<0> ,18,<0> ,1068.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 10:45,0,0,15,,21.7,<0> ,31,<0> ,1022,<0> ,1.3,<0> ,2.5,<0> ,10:30,15,<0> ,29,<0> ,1108.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 11:00,0,0,15,,22.4,<0> ,34,<0> ,1022,<0> ,1.2,<0> ,3.0,<0> ,10:52,337,<0> ,31,<0> ,1141.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 11:15,0,0,15,,22.9,<0> ,33,<0> ,1021,<0> ,1.2,<0> ,2.6,<0> ,11:13,326,<0> ,29,<0> ,1175.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 11:30,0,0,15,,22.3,<0> ,31,<0> ,1021,<0> ,1.8,<0> ,3.3,<0> ,11:20,319,<0> ,20,<0> ,1201.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 11:45,0,0,15,,21.3,<0> ,37,<0> ,1021,<0> ,2.2,<0> ,3.3,<0> ,11:32,310,<0> ,16,<0> ,1221.8,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 12:00,0,0,15,,21.2,<0> ,37,<0> ,1021,<0> ,2.2,<0> ,3.5,<0> ,11:54,307,<0> ,17,<0> ,1221.3,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 12:15,0,0,15,,21.8,<0> ,33,<0> ,1021,<0> ,1.8,<0> ,3.1,<0> ,12:09,310,<0> ,19,<0> ,1222.0,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 12:30,0,0,15,,22.1,<0> ,31,<0> ,1020,<0> ,2.3,<0> ,3.7,<0> ,12:27,303,<0> ,16,<0> ,1208.5,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 12:45,0,0,15,,21.2,<0> ,38,<0> ,1020,<0> ,2.0,<0> ,3.6,<0> ,12:35,306,<0> ,21,<0> ,1201.1,<0> ,0.0,<0> ,
tjrtlmet,P,02/09/2023 13:00,0,0,15,,20.9,<0> ,43,<0> ,1020,<0> ,2.8,<0> ,4.5,<0> ,12:53,300,<0> ,14,<0> ,1187.1,<0> ,0.0,<0> ,
